v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,31.0,16971,2596,14375,0.0,0.0,0,119.96176129242878,31.0,10,19,False,"{0: np.int64(1), 9: np.int64(20), 3: np.int64(0), 5: np.int64(28), 6: np.int64(23), 4: np.int64(21), 8: np.int64(22), 1: np.int64(13), 7: np.int64(5), 2: np.int64(14)}","{(0, 3): [(np.int64(1), 4), (4, np.int64(0))], (0, 4): [(np.int64(1), 20), (20, 22), (22, np.int64(21))], (0, 6): [(np.int64(1), 20), (20, np.int64(23))], (0, 8): [(np.int64(1), 4), (4, 0), (0, 20), (20, np.int64(22))], (0, 9): [(np.int64(1), 12), (12, 0), (0, np.int64(20))], (1, 5): [(np.int64(13), 14), (14, 12), (12, 1), (1, np.int64(28))], (1, 8): [(np.int64(13), 2), (2, 21), (21, np.int64(22))], (2, 6): []}","{(0, np.int64(1)): {'cpu': 74}, (9, np.int64(20)): {'cpu': 77}, (3, np.int64(0)): {'cpu': 62}, (5, np.int64(28)): {'cpu': 44}, (6, np.int64(23)): {'cpu': 37}, (4, np.int64(21)): {'cpu': 60}, (8, np.int64(22)): {'cpu': 31}, (1, np.int64(13)): {'cpu': 56}, (7, np.int64(5)): {'cpu': 62}, (2, np.int64(14)): {'cpu': 73}}","{((0, 3), (np.int64(1), 4)): {'bw': 103}, ((0, 3), (4, np.int64(0))): {'bw': 103}, ((0, 4), (np.int64(1), 20)): {'bw': 150}, ((0, 4), (20, 22)): {'bw': 150}, ((0, 4), (22, np.int64(21))): {'bw': 150}, ((0, 6), (np.int64(1), 20)): {'bw': 75}, ((0, 6), (20, np.int64(23))): {'bw': 75}, ((0, 8), (np.int64(1), 4)): {'bw': 128}, ((0, 8), (4, 0)): {'bw': 128}, ((0, 8), (0, 20)): {'bw': 128}, ((0, 8), (20, np.int64(22))): {'bw': 128}, ((0, 9), (np.int64(1), 12)): {'bw': 134}, ((0, 9), (12, 0)): {'bw': 134}, ((0, 9), (0, np.int64(20))): {'bw': 134}, ((1, 5), (np.int64(13), 14)): {'bw': 145}, ((1, 5), (14, 12)): {'bw': 145}, ((1, 5), (12, 1)): {'bw': 145}, ((1, 5), (1, np.int64(28))): {'bw': 145}, ((1, 8), (np.int64(13), 2)): {'bw': 99}, ((1, 8), (2, 21)): {'bw': 99}, ((1, 8), (21, np.int64(22))): {'bw': 99}}",0.0,0.0,1152.0,576.0,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,227.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -23}, 9: {'cpu': -19}, 3: {'cpu': -32}, 5: {'cpu': -26}, 6: {'cpu': -50}, 4: {'cpu': -14}, 8: {'cpu': -36}, 1: {'cpu': -18}, 7: {'cpu': -27}, 2: {'cpu': -1}}, 'link_level': {(0, 3): {'bw': -239}, (0, 4): {'bw': -82}, (0, 6): {'bw': -7}, (0, 8): {'bw': -42}, (0, 9): {'bw': -85}, (1, 5): {'bw': -88}, (1, 8): {'bw': -16}, (2, 6): {'bw': 61}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (0, 8): {}, (0, 9): {}, (1, 5): {}, (1, 8): {}, (2, 6): {}}}","{'node_level': {0: {'cpu': 0}, 9: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 8: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (0, 8): {'bw': 0}, (0, 9): {'bw': 0}, (1, 5): {'bw': 0}, (1, 8): {'bw': 0}, (2, 6): {'bw': 227}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (0, 8): {}, (0, 9): {}, (1, 5): {}, (1, 8): {}, (2, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,8.0,0
2,1,1,946.0,1218.0,345397.68819439923,444708.6513961715,0.7766830870279147,0.7766830870279147,6,1,1,60.0,15753,2248,13505,0.13405238828967647,0.06052173913043479,1,365.1138353006334,60.0,6,6,True,"{5: np.int64(1), 1: np.int64(20), 2: np.int64(0), 3: np.int64(23), 0: np.int64(28), 4: np.int64(4)}","{(0, 2): [(np.int64(28), 0)], (0, 4): [(np.int64(28), 0), (0, np.int64(4))], (1, 3): [(np.int64(20), 23)], (1, 4): [(np.int64(20), 0), (0, np.int64(4))], (1, 5): [(np.int64(20), 1)], (2, 5): [(np.int64(0), 4), (4, np.int64(1))]}","{(5, np.int64(1)): {'cpu': 78}, (1, np.int64(20)): {'cpu': 66}, (2, np.int64(0)): {'cpu': 49}, (3, np.int64(23)): {'cpu': 74}, (0, np.int64(28)): {'cpu': 34}, (4, np.int64(4)): {'cpu': 47}}","{((0, 2), (np.int64(28), 0)): {'bw': 130}, ((0, 4), (np.int64(28), 0)): {'bw': 66}, ((0, 4), (0, np.int64(4))): {'bw': 66}, ((1, 3), (np.int64(20), 23)): {'bw': 108}, ((1, 4), (np.int64(20), 0)): {'bw': 69}, ((1, 4), (0, np.int64(4))): {'bw': 69}, ((1, 5), (np.int64(20), 1)): {'bw': 88}, ((2, 5), (np.int64(0), 4)): {'bw': 137}, ((2, 5), (4, np.int64(1))): {'bw': 137}}",1218.0,946.0,696.0,348.0,598.0,348.0,598.0,348.0,870.0,272.0,0.7766830870279147,444708.6513961715,345397.68819439923,283.57774071789754,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -19}, 1: {'cpu': -30}, 2: {'cpu': -45}, 3: {'cpu': -13}, 0: {'cpu': -36}, 4: {'cpu': -6}}, 'link_level': {(0, 2): {'bw': -217}, (0, 4): {'bw': -151}, (1, 3): {'bw': -93}, (1, 4): {'bw': -242}, (1, 5): {'bw': -144}, (2, 5): {'bw': -105}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 3): {}, (1, 4): {}, (1, 5): {}, (2, 5): {}}}","{'node_level': {5: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (2, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 3): {}, (1, 4): {}, (1, 5): {}, (2, 5): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.0,6.0,0
3,1,1,946.0,1218.0,345397.68819439923,444708.6513961715,0.7766830870279147,0.7766830870279147,6,2,1,85.0,15753,2248,13505,0.13405238828967647,0.06052173913043479,2,12.998874958791893,85.0,9,17,False,"{4: np.int64(5), 5: np.int64(7), 1: np.int64(6), 8: np.int64(3), 3: np.int64(13), 7: np.int64(21), 2: np.int64(2), 0: np.int64(29), 6: np.int64(31)}","{(0, 2): [(np.int64(29), 2)], (0, 4): [(np.int64(29), 2), (2, np.int64(5))], (0, 7): [(np.int64(29), 2), (2, np.int64(21))], (1, 2): [(np.int64(6), 5), (5, np.int64(2))], (1, 3): [(np.int64(6), 4), (4, 7), (7, 5), (5, 3), (3, 13)], (1, 5): []}","{(4, np.int64(5)): {'cpu': 76}, (5, np.int64(7)): {'cpu': 66}, (1, np.int64(6)): {'cpu': 51}, (8, np.int64(3)): {'cpu': 40}, (3, np.int64(13)): {'cpu': 39}, (7, np.int64(21)): {'cpu': 30}, (2, np.int64(2)): {'cpu': 32}, (0, np.int64(29)): {'cpu': 39}, (6, np.int64(31)): {'cpu': 58}}","{((0, 2), (np.int64(29), 2)): {'bw': 73}, ((0, 4), (np.int64(29), 2)): {'bw': 62}, ((0, 4), (2, np.int64(5))): {'bw': 62}, ((0, 7), (np.int64(29), 2)): {'bw': 97}, ((0, 7), (2, np.int64(21))): {'bw': 97}, ((1, 2), (np.int64(6), 5)): {'bw': 131}, ((1, 2), (5, np.int64(2))): {'bw': 131}, ((1, 3), (np.int64(6), 4)): {'bw': 147}, ((1, 3), (4, 7)): {'bw': 147}, ((1, 3), (7, 5)): {'bw': 147}, ((1, 3), (5, 3)): {'bw': 147}, ((1, 3), (3, 13)): {'bw': 147}}",0.0,0.0,862.0,431.0,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,259.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -13}, 5: {'cpu': -3}, 1: {'cpu': -8}, 8: {'cpu': -13}, 3: {'cpu': -35}, 7: {'cpu': -44}, 2: {'cpu': -18}, 0: {'cpu': -27}, 6: {'cpu': -7}}, 'link_level': {(0, 2): {'bw': -159}, (0, 4): {'bw': -97}, (0, 7): {'bw': 0}, (1, 2): {'bw': -16}, (1, 3): {'bw': -81}, (1, 5): {'bw': 125}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}, (1, 5): {}}}","{'node_level': {4: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 7): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 5): {'bw': 259}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}, (1, 5): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,6.0,0
3,1,1,946.0,1218.0,345397.68819439923,444708.6513961715,0.7766830870279147,0.7766830870279147,6,3,0,97.99887495879189,15753,2248,13505,0.13405238828967647,0.06052173913043479,2,12.998874958791893,85.0,9,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,0
4,1,1,946.0,1218.0,345397.68819439923,444708.6513961715,0.7766830870279147,0.7766830870279147,6,4,1,122.0,15753,2248,13505,0.13405238828967647,0.06052173913043479,3,116.26250712390987,122.0,9,22,False,"{0: np.int64(5), 8: np.int64(7), 3: np.int64(13), 4: np.int64(3), 7: np.int64(21), 1: np.int64(2), 2: np.int64(29), 5: np.int64(6), 6: np.int64(31)}","{(0, 1): [(np.int64(5), 2)], (0, 2): [(np.int64(5), 3), (3, np.int64(29))], (0, 3): [(np.int64(5), 3), (3, np.int64(13))], (0, 4): [(np.int64(5), 6), (6, 4), (4, 0), (0, 12), (12, 14), (14, 13), (13, np.int64(3))], (0, 5): [(np.int64(5), 6)], (0, 7): []}","{(0, np.int64(5)): {'cpu': 76}, (8, np.int64(7)): {'cpu': 57}, (3, np.int64(13)): {'cpu': 73}, (4, np.int64(3)): {'cpu': 49}, (7, np.int64(21)): {'cpu': 39}, (1, np.int64(2)): {'cpu': 35}, (2, np.int64(29)): {'cpu': 58}, (5, np.int64(6)): {'cpu': 40}, (6, np.int64(31)): {'cpu': 40}}","{((0, 1), (np.int64(5), 2)): {'bw': 135}, ((0, 2), (np.int64(5), 3)): {'bw': 98}, ((0, 2), (3, np.int64(29))): {'bw': 98}, ((0, 3), (np.int64(5), 3)): {'bw': 91}, ((0, 3), (3, np.int64(13))): {'bw': 91}, ((0, 4), (np.int64(5), 6)): {'bw': 82}, ((0, 4), (6, 4)): {'bw': 82}, ((0, 4), (4, 0)): {'bw': 82}, ((0, 4), (0, 12)): {'bw': 82}, ((0, 4), (12, 14)): {'bw': 82}, ((0, 4), (14, 13)): {'bw': 82}, ((0, 4), (13, np.int64(3))): {'bw': 82}, ((0, 5), (np.int64(5), 6)): {'bw': 117}}",0.0,0.0,934.0,467.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,104.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -13}, 8: {'cpu': -12}, 3: {'cpu': -1}, 4: {'cpu': -4}, 7: {'cpu': -35}, 1: {'cpu': -15}, 2: {'cpu': -8}, 5: {'cpu': -19}, 6: {'cpu': -25}}, 'link_level': {(0, 1): {'bw': -74}, (0, 2): {'bw': -133}, (0, 3): {'bw': -42}, (0, 4): {'bw': -23}, (0, 5): {'bw': -35}, (0, 7): {'bw': 58}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (0, 4): {}, (0, 5): {}, (0, 7): {}}}","{'node_level': {0: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 7): {'bw': 104}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (0, 4): {}, (0, 5): {}, (0, 7): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,6.0,0
4,1,1,946.0,1218.0,345397.68819439923,444708.6513961715,0.7766830870279147,0.7766830870279147,6,5,0,150.96176129242878,15753,2248,13505,0.13405238828967647,0.06052173913043479,0,119.96176129242878,31.0,10,19,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,0
5,1,1,946.0,1218.0,345397.68819439923,444708.6513961715,0.7766830870279147,0.7766830870279147,6,6,1,168.0,15753,2248,13505,0.13405238828967647,0.06052173913043479,4,276.4191884368743,168.0,9,22,False,"{4: np.int64(13), 2: np.int64(14), 7: np.int64(15), 3: np.int64(21), 6: np.int64(3), 0: np.int64(5), 8: np.int64(2), 5: np.int64(29), 1: np.int64(31)}","{(0, 2): [(np.int64(5), 2), (2, 13), (13, np.int64(14))], (0, 4): [(np.int64(5), 3), (3, np.int64(13))], (0, 5): [(np.int64(5), 2), (2, np.int64(29))], (0, 6): [(np.int64(5), 6), (6, 4), (4, 0), (0, 12), (12, 14), (14, 13), (13, np.int64(3))], (0, 7): [(np.int64(5), 6), (6, 4), (4, 1), (1, 12), (12, np.int64(15))], (1, 2): [(np.int64(31), 28), (28, 0), (0, 12), (12, np.int64(14))], (1, 3): [(np.int64(31), 29), (29, 2), (2, np.int64(21))], (1, 4): [(np.int64(31), 29), (29, 3), (3, np.int64(13))], (2, 3): []}","{(4, np.int64(13)): {'cpu': 59}, (2, np.int64(14)): {'cpu': 33}, (7, np.int64(15)): {'cpu': 56}, (3, np.int64(21)): {'cpu': 61}, (6, np.int64(3)): {'cpu': 33}, (0, np.int64(5)): {'cpu': 36}, (8, np.int64(2)): {'cpu': 36}, (5, np.int64(29)): {'cpu': 46}, (1, np.int64(31)): {'cpu': 59}}","{((0, 2), (np.int64(5), 2)): {'bw': 71}, ((0, 2), (2, 13)): {'bw': 71}, ((0, 2), (13, np.int64(14))): {'bw': 71}, ((0, 4), (np.int64(5), 3)): {'bw': 141}, ((0, 4), (3, np.int64(13))): {'bw': 141}, ((0, 5), (np.int64(5), 2)): {'bw': 115}, ((0, 5), (2, np.int64(29))): {'bw': 115}, ((0, 6), (np.int64(5), 6)): {'bw': 103}, ((0, 6), (6, 4)): {'bw': 103}, ((0, 6), (4, 0)): {'bw': 103}, ((0, 6), (0, 12)): {'bw': 103}, ((0, 6), (12, 14)): {'bw': 103}, ((0, 6), (14, 13)): {'bw': 103}, ((0, 6), (13, np.int64(3))): {'bw': 103}, ((0, 7), (np.int64(5), 6)): {'bw': 127}, ((0, 7), (6, 4)): {'bw': 127}, ((0, 7), (4, 1)): {'bw': 127}, ((0, 7), (1, 12)): {'bw': 127}, ((0, 7), (12, np.int64(15))): {'bw': 127}, ((1, 2), (np.int64(31), 28)): {'bw': 80}, ((1, 2), (28, 0)): {'bw': 80}, ((1, 2), (0, 12)): {'bw': 80}, ((1, 2), (12, np.int64(14))): {'bw': 80}, ((1, 3), (np.int64(31), 29)): {'bw': 74}, ((1, 3), (29, 2)): {'bw': 74}, ((1, 3), (2, np.int64(21))): {'bw': 74}, ((1, 4), (np.int64(31), 29)): {'bw': 74}, ((1, 4), (29, 3)): {'bw': 74}, ((1, 4), (3, np.int64(13))): {'bw': 74}}",0.0,0.0,838.0,419.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,85.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -15}, 2: {'cpu': -41}, 7: {'cpu': -6}, 3: {'cpu': -13}, 6: {'cpu': -20}, 0: {'cpu': -53}, 8: {'cpu': -14}, 5: {'cpu': -20}, 1: {'cpu': -6}}, 'link_level': {(0, 2): {'bw': -138}, (0, 4): {'bw': -90}, (0, 5): {'bw': -23}, (0, 6): {'bw': -2}, (0, 7): {'bw': -4}, (1, 2): {'bw': -46}, (1, 3): {'bw': -43}, (1, 4): {'bw': -33}, (2, 3): {'bw': 85}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 5): {}, (0, 6): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (2, 3): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 7: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 8: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 85}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 5): {}, (0, 6): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (2, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,9.0,0
6,2,2,2232.0,3268.0,646756.6640848697,925102.0422013537,0.6829865361077111,0.6991192696384724,13,7,1,204.0,13703,1825,11878,0.2969953775038521,0.1737043478260869,5,234.3382394171621,204.0,7,9,True,"{0: np.int64(5), 1: np.int64(13), 2: np.int64(21), 6: np.int64(29), 5: np.int64(3), 4: np.int64(31), 3: np.int64(7)}","{(0, 1): [(np.int64(5), 2), (2, np.int64(13))], (0, 5): [(np.int64(5), 3)], (0, 6): [(np.int64(5), 3), (3, np.int64(29))], (1, 2): [(np.int64(13), 2), (2, np.int64(21))], (1, 6): [(np.int64(13), 2), (2, np.int64(29))], (2, 5): [(np.int64(21), 3)], (3, 5): [(np.int64(7), 5), (5, 2), (2, 13), (13, np.int64(3))], (4, 5): [(np.int64(31), 29), (29, np.int64(3))], (4, 6): [(np.int64(31), 29)]}","{(0, np.int64(5)): {'cpu': 75}, (1, np.int64(13)): {'cpu': 70}, (2, np.int64(21)): {'cpu': 69}, (6, np.int64(29)): {'cpu': 56}, (5, np.int64(3)): {'cpu': 47}, (4, np.int64(31)): {'cpu': 52}, (3, np.int64(7)): {'cpu': 54}}","{((0, 1), (np.int64(5), 2)): {'bw': 68}, ((0, 1), (2, np.int64(13))): {'bw': 68}, ((0, 5), (np.int64(5), 3)): {'bw': 65}, ((0, 6), (np.int64(5), 3)): {'bw': 146}, ((0, 6), (3, np.int64(29))): {'bw': 146}, ((1, 2), (np.int64(13), 2)): {'bw': 142}, ((1, 2), (2, np.int64(21))): {'bw': 142}, ((1, 6), (np.int64(13), 2)): {'bw': 70}, ((1, 6), (2, np.int64(29))): {'bw': 70}, ((2, 5), (np.int64(21), 3)): {'bw': 122}, ((3, 5), (np.int64(7), 5)): {'bw': 89}, ((3, 5), (5, 2)): {'bw': 89}, ((3, 5), (2, 13)): {'bw': 89}, ((3, 5), (13, np.int64(3))): {'bw': 89}, ((4, 5), (np.int64(31), 29)): {'bw': 71}, ((4, 5), (29, np.int64(3))): {'bw': 71}, ((4, 6), (np.int64(31), 29)): {'bw': 90}}",2050.0,1286.0,846.0,423.0,863.0,423.0,863.0,423.0,1627.0,764.0,0.6273170731707317,480393.3908051823,301358.97589047044,147.00437848315633,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -14}, 1: {'cpu': -4}, 2: {'cpu': -5}, 6: {'cpu': -10}, 5: {'cpu': -6}, 4: {'cpu': -13}, 3: {'cpu': -15}}, 'link_level': {(0, 1): {'bw': -141}, (0, 5): {'bw': -166}, (0, 6): {'bw': -20}, (1, 2): {'bw': -175}, (1, 6): {'bw': -105}, (2, 5): {'bw': -241}, (3, 5): {'bw': -16}, (4, 5): {'bw': -97}, (4, 6): {'bw': -130}}, 'path_level': {(0, 1): {}, (0, 5): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}, (2, 5): {}, (3, 5): {}, (4, 5): {}, (4, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 5): {'bw': 0}, (3, 5): {'bw': 0}, (4, 5): {'bw': 0}, (4, 6): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 5): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}, (2, 5): {}, (3, 5): {}, (4, 5): {}, (4, 6): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,9.0,0
6,2,2,2232.0,3268.0,646756.6640848697,925102.0422013537,0.6829865361077111,0.6991192696384724,13,8,0,238.26250712390987,13703,1825,11878,0.2969953775038521,0.1737043478260869,3,116.26250712390987,122.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,0
7,2,2,2232.0,3268.0,646756.6640848697,925102.0422013537,0.6829865361077111,0.6991192696384724,13,9,1,243.0,13703,1825,11878,0.2969953775038521,0.1737043478260869,6,311.4146563747142,243.0,9,15,False,"{1: np.int64(14), 5: np.int64(12), 6: np.int64(17), 3: np.int64(15), 8: np.int64(6), 0: np.int64(22), 2: np.int64(18), 7: np.int64(30), 4: np.int64(0)}","{(0, 1): [(np.int64(22), 20), (20, 0), (0, 12), (12, np.int64(14))], (0, 4): [(np.int64(22), 20), (20, np.int64(0))], (0, 5): [(np.int64(22), 20), (20, 1), (1, np.int64(12))], (0, 8): []}","{(1, np.int64(14)): {'cpu': 60}, (5, np.int64(12)): {'cpu': 55}, (6, np.int64(17)): {'cpu': 74}, (3, np.int64(15)): {'cpu': 51}, (8, np.int64(6)): {'cpu': 55}, (0, np.int64(22)): {'cpu': 37}, (2, np.int64(18)): {'cpu': 72}, (7, np.int64(30)): {'cpu': 49}, (4, np.int64(0)): {'cpu': 37}}","{((0, 1), (np.int64(22), 20)): {'bw': 105}, ((0, 1), (20, 0)): {'bw': 105}, ((0, 1), (0, 12)): {'bw': 105}, ((0, 1), (12, np.int64(14))): {'bw': 105}, ((0, 4), (np.int64(22), 20)): {'bw': 63}, ((0, 4), (20, np.int64(0))): {'bw': 63}, ((0, 5), (np.int64(22), 20)): {'bw': 144}, ((0, 5), (20, 1)): {'bw': 144}, ((0, 5), (1, np.int64(12))): {'bw': 144}}",0.0,0.0,980.0,490.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,335.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -14}, 5: {'cpu': -1}, 6: {'cpu': -14}, 3: {'cpu': -11}, 8: {'cpu': -4}, 0: {'cpu': -30}, 2: {'cpu': -17}, 7: {'cpu': -6}, 4: {'cpu': -8}}, 'link_level': {(0, 1): {'bw': -124}, (0, 4): {'bw': -110}, (0, 5): {'bw': 0}, (0, 8): {'bw': 143}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 5): {}, (0, 8): {}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 7: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 8): {'bw': 335}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 5): {}, (0, 8): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,4.0,0
