v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8.0,16283,2608,13675,0.0,0.0,0,247.15448401396682,8.0,10,28,False,{},{},{},{},0.0,0.0,826.0,413.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,20.0,16283,2608,13675,0.0,0.0,1,332.7569281464036,20.0,8,12,False,{},{},{},{},0.0,0.0,558.0,279.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,25.0,16283,2608,13675,0.0,0.0,2,463.56271151578983,25.0,9,12,False,{},{},{},{},0.0,0.0,708.0,354.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
4,1,1,559.0,951.0,222902.2510683041,379212.95306969085,0.5878023133543638,0.5878023133543638,5,3,1,34.0,15332,2397,12935,0.08090490797546013,0.05411334552102376,3,398.7517908198642,34.0,5,4,True,"{np.int64(0): np.int64(23), np.int64(1): np.int64(0), np.int64(2): np.int64(30), np.int64(3): np.int64(27), np.int64(4): np.int64(25)}","{(0, 3): [(np.int64(23), 27)], (0, 4): [(np.int64(23), 20), (20, 22), (22, np.int64(25))], (1, 2): [(np.int64(0), 28), (28, np.int64(30))], (1, 3): [(np.int64(0), 20), (20, 23), (23, np.int64(27))]}","{(np.int64(0), np.int64(23)): {'cpu': 49}, (np.int64(1), np.int64(0)): {'cpu': 41}, (np.int64(2), np.int64(30)): {'cpu': 33}, (np.int64(3), np.int64(27)): {'cpu': 51}, (np.int64(4), np.int64(25)): {'cpu': 37}}","{((0, 3), (np.int64(23), 27)): {'bw': 106}, ((0, 4), (np.int64(23), 20)): {'bw': 76}, ((0, 4), (20, 22)): {'bw': 76}, ((0, 4), (22, np.int64(25))): {'bw': 76}, ((1, 2), (np.int64(0), 28)): {'bw': 92}, ((1, 2), (28, np.int64(30))): {'bw': 92}, ((1, 3), (np.int64(0), 20)): {'bw': 74}, ((1, 3), (20, 23)): {'bw': 74}, ((1, 3), (23, np.int64(27))): {'bw': 74}}",951.0,559.0,1266.0,211.0,348.0,211.0,348.0,211.0,740.0,392.0,0.5878023133543638,379212.95306969085,222902.2510683041,234.38722509811154,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -29}, np.int64(1): {'cpu': -46}, np.int64(2): {'cpu': -58}, np.int64(3): {'cpu': -3}, np.int64(4): {'cpu': -27}}, 'link_level': {(0, 3): {'bw': -120}, (0, 4): {'bw': -139}, (1, 2): {'bw': -169}, (1, 3): {'bw': -46}}, 'path_level': {(0, 3): {}, (0, 4): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,4.0,1
5,1,1,559.0,951.0,222902.2510683041,379212.95306969085,0.5878023133543638,0.5878023133543638,5,4,1,39.0,15332,2397,12935,0.08090490797546013,0.05411334552102376,4,1303.0724541975976,39.0,6,9,False,{},{},{},{},0.0,0.0,536.0,268.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
6,1,1,559.0,951.0,222902.2510683041,379212.95306969085,0.5878023133543638,0.5878023133543638,5,5,1,48.0,15332,2397,12935,0.08090490797546013,0.05411334552102376,5,1255.0103047129642,48.0,8,16,False,{},{},{},{},0.0,0.0,714.0,357.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
7,1,1,559.0,951.0,222902.2510683041,379212.95306969085,0.5878023133543638,0.5878023133543638,5,6,1,53.0,15332,2397,12935,0.08090490797546013,0.05411334552102376,6,251.16062180515115,53.0,10,24,False,{},{},{},{},0.0,0.0,682.0,341.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
8,2,2,1064.0,1757.0,1057151.6514712083,1710708.03569294,0.6055776892430279,0.6179614694116977,9,7,1,61.0,14526,2222,12304,0.14800613496932513,0.1002559414990859,7,1651.9790106988203,61.0,5,4,True,"{np.int64(0): np.int64(1), np.int64(1): np.int64(2), np.int64(2): np.int64(30), np.int64(3): np.int64(20), np.int64(4): np.int64(6)}","{(0, 2): [(np.int64(1), 28), (28, np.int64(30))], (0, 3): [(np.int64(1), 20)], (1, 4): [(np.int64(2), 5), (5, np.int64(6))], (3, 4): [(np.int64(20), 0), (0, 4), (4, np.int64(6))]}","{(np.int64(0), np.int64(1)): {'cpu': 39}, (np.int64(1), np.int64(2)): {'cpu': 57}, (np.int64(2), np.int64(30)): {'cpu': 20}, (np.int64(3), np.int64(20)): {'cpu': 36}, (np.int64(4), np.int64(6)): {'cpu': 23}}","{((0, 2), (np.int64(1), 28)): {'bw': 56}, ((0, 2), (28, np.int64(30))): {'bw': 56}, ((0, 3), (np.int64(1), 20)): {'bw': 93}, ((1, 4), (np.int64(2), 5)): {'bw': 117}, ((1, 4), (5, np.int64(6))): {'bw': 117}, ((3, 4), (np.int64(20), 0)): {'bw': 64}, ((3, 4), (0, 4)): {'bw': 64}, ((3, 4), (4, np.int64(6))): {'bw': 64}}",806.0,505.0,1575.0,175.0,330.0,175.0,330.0,175.0,631.0,301.0,0.6265508684863523,1331495.0826232492,834249.4004029043,1035.048883874571,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -54}, np.int64(1): {'cpu': -5}, np.int64(2): {'cpu': -38}, np.int64(3): {'cpu': -34}, np.int64(4): {'cpu': -32}}, 'link_level': {(0, 2): {'bw': -205}, (0, 3): {'bw': -108}, (1, 4): {'bw': -143}, (3, 4): {'bw': -125}}, 'path_level': {(0, 2): {}, (0, 3): {}, (1, 4): {}, (3, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 3): {}, (1, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,4.0,1
9,2,2,1064.0,1757.0,1057151.6514712083,1710708.03569294,0.6055776892430279,0.6179614694116977,9,8,1,73.0,14526,2222,12304,0.14800613496932513,0.1002559414990859,8,95.55341730089269,73.0,5,5,False,{},{},{},{},0.0,0.0,268.0,134.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
10,2,2,1064.0,1757.0,1057151.6514712083,1710708.03569294,0.6055776892430279,0.6179614694116977,9,9,1,82.0,14526,2222,12304,0.14800613496932513,0.1002559414990859,9,67.5259994743484,82.0,6,7,False,{},{},{},{},0.0,0.0,456.0,228.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
11,2,2,1064.0,1757.0,1057151.6514712083,1710708.03569294,0.6055776892430279,0.6179614694116977,9,10,1,85.0,14526,2222,12304,0.14800613496932513,0.1002559414990859,10,72.55864421525345,85.0,9,23,False,{},{},{},{},0.0,0.0,696.0,348.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
