v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,303.0,1026.0,8464.31337992964,28661.33837560333,0.2953216374269006,0.29532163742690065,7,0,1,22.0,10567,2177,8390,0.024204392649036288,0.1038239692373425,0,27.93502765653346,22.0,7,8,True,"{0: np.int64(8), 1: np.int64(27), 2: np.int64(2), 3: np.int64(1), 4: np.int64(13), 5: np.int64(30), 6: np.int64(14)}","{(0, 3): [(np.int64(8), 3), (3, 1)], (0, 4): [(np.int64(8), 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 13)], (0, 6): [(np.int64(8), 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14)], (1, 3): [(np.int64(27), 11), (11, 5), (5, 2), (2, 0), (0, 1)], (1, 4): [(np.int64(27), 11), (11, 5), (5, 2), (2, 6), (6, 13)], (2, 4): [(np.int64(2), 6), (6, 13)], (3, 4): [(np.int64(1), 0), (0, 2), (2, 6), (6, 13)], (5, 6): [(np.int64(30), 14)]}","{(0, np.int64(8)): {'cpu': 17}, (1, np.int64(27)): {'cpu': 3}, (2, np.int64(2)): {'cpu': 3}, (3, np.int64(1)): {'cpu': 1}, (4, np.int64(13)): {'cpu': 19}, (5, np.int64(30)): {'cpu': 4}, (6, np.int64(14)): {'cpu': 7}}","{((0, 3), (np.int64(8), 3)): {'bw': 42}, ((0, 3), (3, 1)): {'bw': 42}, ((0, 4), (np.int64(8), 3)): {'bw': 10}, ((0, 4), (3, 1)): {'bw': 10}, ((0, 4), (1, 0)): {'bw': 10}, ((0, 4), (0, 2)): {'bw': 10}, ((0, 4), (2, 6)): {'bw': 10}, ((0, 4), (6, 13)): {'bw': 10}, ((0, 6), (np.int64(8), 3)): {'bw': 29}, ((0, 6), (3, 1)): {'bw': 29}, ((0, 6), (1, 0)): {'bw': 29}, ((0, 6), (0, 2)): {'bw': 29}, ((0, 6), (2, 6)): {'bw': 29}, ((0, 6), (6, 14)): {'bw': 29}, ((1, 3), (np.int64(27), 11)): {'bw': 49}, ((1, 3), (11, 5)): {'bw': 49}, ((1, 3), (5, 2)): {'bw': 49}, ((1, 3), (2, 0)): {'bw': 49}, ((1, 3), (0, 1)): {'bw': 49}, ((1, 4), (np.int64(27), 11)): {'bw': 29}, ((1, 4), (11, 5)): {'bw': 29}, ((1, 4), (5, 2)): {'bw': 29}, ((1, 4), (2, 6)): {'bw': 29}, ((1, 4), (6, 13)): {'bw': 29}, ((2, 4), (np.int64(2), 6)): {'bw': 24}, ((2, 4), (6, 13)): {'bw': 24}, ((3, 4), (np.int64(1), 0)): {'bw': 50}, ((3, 4), (0, 2)): {'bw': 50}, ((3, 4), (2, 6)): {'bw': 50}, ((3, 4), (6, 13)): {'bw': 50}, ((5, 6), (np.int64(30), 14)): {'bw': 16}}",1026.0,303.0,108.0,54.0,249.0,54.0,249.0,54.0,972.0,723.0,0.2953216374269006,28661.33837560333,8464.31337992964,8.249818109093216,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -54}, 1: {'cpu': -56}, 2: {'cpu': -47}, 3: {'cpu': -96}, 4: {'cpu': -55}, 5: {'cpu': -51}, 6: {'cpu': -67}}, 'link_level': {(0, 3): {'bw': -305}, (0, 4): {'bw': -269}, (0, 6): {'bw': -180}, (1, 3): {'bw': -185}, (1, 4): {'bw': -156}, (2, 4): {'bw': -285}, (3, 4): {'bw': -141}, (5, 6): {'bw': -222}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,8.0
2,2,2,341.0,1064.0,12703.958321368384,32900.983317042075,0.32048872180451127,0.38612701021577,8,1,1,49.0,10529,2173,8356,0.025997310623039005,0.10745567186498617,1,111.56960372207224,49.0,2,1,True,"{0: np.int64(3), 1: np.int64(8)}","{(0, 1): [(np.int64(3), 8)]}","{(0, np.int64(3)): {'cpu': 0}, (1, np.int64(8)): {'cpu': 4}}","{((0, 1), (np.int64(3), 8)): {'bw': 34}}",38.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,34.0,0.0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -53}, 1: {'cpu': -50}}, 'link_level': {(0, 1): {'bw': -232}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
2,2,1,341.0,1064.0,12703.958321368384,32900.983317042075,0.32048872180451127,0.38612701021577,8,2,0,49.935027656533464,11555,2227,9328,0.0017929179740027168,0.0036317026276436737,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
3,3,2,542.0,1600.0,14582.853133758059,37911.36948341454,0.33875,0.3846564588002489,12,3,1,68.0,11019,2190,8829,0.018377409233527597,0.05693227942747281,2,9.347735385023263,68.0,5,6,True,"{0: np.int64(18), 1: np.int64(24), 2: np.int64(15), 3: np.int64(0), 4: np.int64(1)}","{(0, 1): [(np.int64(18), 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, 24)], (0, 3): [(np.int64(18), 10), (10, 4), (4, 1), (1, 0)], (1, 3): [(np.int64(24), 8), (8, 3), (3, 1), (1, 0)], (1, 4): [(np.int64(24), 8), (8, 3), (3, 1)], (2, 4): [(np.int64(15), 7), (7, 3), (3, 1)], (3, 4): [(np.int64(0), 1)]}","{(0, np.int64(18)): {'cpu': 13}, (1, np.int64(24)): {'cpu': 1}, (2, np.int64(15)): {'cpu': 2}, (3, np.int64(0)): {'cpu': 2}, (4, np.int64(1)): {'cpu': 19}}","{((0, 1), (np.int64(18), 10)): {'bw': 12}, ((0, 1), (10, 4)): {'bw': 12}, ((0, 1), (4, 1)): {'bw': 12}, ((0, 1), (1, 3)): {'bw': 12}, ((0, 1), (3, 8)): {'bw': 12}, ((0, 1), (8, 24)): {'bw': 12}, ((0, 3), (np.int64(18), 10)): {'bw': 30}, ((0, 3), (10, 4)): {'bw': 30}, ((0, 3), (4, 1)): {'bw': 30}, ((0, 3), (1, 0)): {'bw': 30}, ((1, 3), (np.int64(24), 8)): {'bw': 39}, ((1, 3), (8, 3)): {'bw': 39}, ((1, 3), (3, 1)): {'bw': 39}, ((1, 3), (1, 0)): {'bw': 39}, ((1, 4), (np.int64(24), 8)): {'bw': 21}, ((1, 4), (8, 3)): {'bw': 21}, ((1, 4), (3, 1)): {'bw': 21}, ((2, 4), (np.int64(15), 7)): {'bw': 13}, ((2, 4), (7, 3)): {'bw': 13}, ((2, 4), (3, 1)): {'bw': 13}, ((3, 4), (np.int64(0), 1)): {'bw': 49}}",536.0,201.0,74.0,37.0,164.0,37.0,164.0,37.0,499.0,335.0,0.375,5010.386166372469,1878.894812389676,3.5054007693837237,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -76}, 1: {'cpu': -74}, 2: {'cpu': -60}, 3: {'cpu': -92}, 4: {'cpu': -78}}, 'link_level': {(0, 1): {'bw': -219}, (0, 3): {'bw': -240}, (1, 3): {'bw': -180}, (1, 4): {'bw': -159}, (2, 4): {'bw': -216}, (3, 4): {'bw': -161}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,6.0
3,3,1,542.0,1600.0,14582.853133758059,37911.36948341454,0.33875,0.3846564588002489,12,4,0,77.34773538502327,11555,2227,9328,0.0017929179740027168,0.0036317026276436737,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
4,4,2,739.0,2229.0,170056.50668700924,534322.171945318,0.3315388066397488,0.31826586208818725,16,5,1,105.0,10926,2178,8748,0.023756163155535637,0.06558427686391799,3,789.206363214473,105.0,5,5,True,"{0: np.int64(5), 1: np.int64(27), 2: np.int64(22), 3: np.int64(28), 4: np.int64(6)}","{(0, 2): [(np.int64(5), 2), (2, 6), (6, 14), (14, 22)], (0, 4): [(np.int64(5), 2), (2, 6)], (1, 4): [(np.int64(27), 11), (11, 5), (5, 2), (2, 6)], (2, 3): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 12), (12, 28)], (2, 4): [(np.int64(22), 14), (14, 6)]}","{(0, np.int64(5)): {'cpu': 19}, (1, np.int64(27)): {'cpu': 12}, (2, np.int64(22)): {'cpu': 17}, (3, np.int64(28)): {'cpu': 0}, (4, np.int64(6)): {'cpu': 1}}","{((0, 2), (np.int64(5), 2)): {'bw': 36}, ((0, 2), (2, 6)): {'bw': 36}, ((0, 2), (6, 14)): {'bw': 36}, ((0, 2), (14, 22)): {'bw': 36}, ((0, 4), (np.int64(5), 2)): {'bw': 10}, ((0, 4), (2, 6)): {'bw': 10}, ((1, 4), (np.int64(27), 11)): {'bw': 42}, ((1, 4), (11, 5)): {'bw': 42}, ((1, 4), (5, 2)): {'bw': 42}, ((1, 4), (2, 6)): {'bw': 42}, ((2, 3), (np.int64(22), 14)): {'bw': 32}, ((2, 3), (14, 6)): {'bw': 32}, ((2, 3), (6, 2)): {'bw': 32}, ((2, 3), (2, 5)): {'bw': 32}, ((2, 3), (5, 12)): {'bw': 32}, ((2, 3), (12, 28)): {'bw': 32}, ((2, 4), (np.int64(22), 14)): {'bw': 28}, ((2, 4), (14, 6)): {'bw': 28}}",629.0,197.0,98.0,49.0,148.0,49.0,148.0,49.0,580.0,432.0,0.31319554848966613,496410.8024619035,155473.65355325118,247.17591979849152,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -70}, 1: {'cpu': -47}, 2: {'cpu': -50}, 3: {'cpu': -70}, 4: {'cpu': -58}}, 'link_level': {(0, 2): {'bw': -173}, (0, 4): {'bw': -253}, (1, 4): {'bw': -192}, (2, 3): {'bw': -141}, (2, 4): {'bw': -113}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0
5,5,3,1037.0,3273.0,207828.85778089848,666652.1536299501,0.31683470821875953,0.3117500733317387,20,6,1,131.0,9882,2094,7788,0.061407440609592134,0.16812646870326853,4,126.75285601976255,131.0,9,10,True,"{0: np.int64(18), 1: np.int64(8), 2: np.int64(17), 3: np.int64(1), 4: np.int64(2), 5: np.int64(25), 6: np.int64(27), 7: np.int64(16), 8: np.int64(9)}","{(0, 2): [(np.int64(18), 10), (10, 4), (4, 9), (9, 17)], (1, 4): [(np.int64(8), 3), (3, 1), (1, 0), (0, 2)], (1, 6): [(np.int64(8), 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, 27)], (1, 8): [(np.int64(8), 3), (3, 1), (1, 4), (4, 9)], (2, 3): [(np.int64(17), 9), (9, 4), (4, 1)], (2, 4): [(np.int64(17), 9), (9, 4), (4, 1), (1, 0), (0, 2)], (2, 7): [(np.int64(17), 9), (9, 4), (4, 1), (1, 3), (3, 8), (8, 16)], (2, 8): [(np.int64(17), 9)], (4, 7): [(np.int64(2), 0), (0, 1), (1, 3), (3, 8), (8, 16)], (5, 6): [(np.int64(25), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, 27)]}","{(0, np.int64(18)): {'cpu': 2}, (1, np.int64(8)): {'cpu': 1}, (2, np.int64(17)): {'cpu': 13}, (3, np.int64(1)): {'cpu': 19}, (4, np.int64(2)): {'cpu': 15}, (5, np.int64(25)): {'cpu': 17}, (6, np.int64(27)): {'cpu': 4}, (7, np.int64(16)): {'cpu': 7}, (8, np.int64(9)): {'cpu': 6}}","{((0, 2), (np.int64(18), 10)): {'bw': 9}, ((0, 2), (10, 4)): {'bw': 9}, ((0, 2), (4, 9)): {'bw': 9}, ((0, 2), (9, 17)): {'bw': 9}, ((1, 4), (np.int64(8), 3)): {'bw': 15}, ((1, 4), (3, 1)): {'bw': 15}, ((1, 4), (1, 0)): {'bw': 15}, ((1, 4), (0, 2)): {'bw': 15}, ((1, 6), (np.int64(8), 3)): {'bw': 18}, ((1, 6), (3, 1)): {'bw': 18}, ((1, 6), (1, 0)): {'bw': 18}, ((1, 6), (0, 2)): {'bw': 18}, ((1, 6), (2, 5)): {'bw': 18}, ((1, 6), (5, 11)): {'bw': 18}, ((1, 6), (11, 27)): {'bw': 18}, ((1, 8), (np.int64(8), 3)): {'bw': 29}, ((1, 8), (3, 1)): {'bw': 29}, ((1, 8), (1, 4)): {'bw': 29}, ((1, 8), (4, 9)): {'bw': 29}, ((2, 3), (np.int64(17), 9)): {'bw': 42}, ((2, 3), (9, 4)): {'bw': 42}, ((2, 3), (4, 1)): {'bw': 42}, ((2, 4), (np.int64(17), 9)): {'bw': 18}, ((2, 4), (9, 4)): {'bw': 18}, ((2, 4), (4, 1)): {'bw': 18}, ((2, 4), (1, 0)): {'bw': 18}, ((2, 4), (0, 2)): {'bw': 18}, ((2, 7), (np.int64(17), 9)): {'bw': 2}, ((2, 7), (9, 4)): {'bw': 2}, ((2, 7), (4, 1)): {'bw': 2}, ((2, 7), (1, 3)): {'bw': 2}, ((2, 7), (3, 8)): {'bw': 2}, ((2, 7), (8, 16)): {'bw': 2}, ((2, 8), (np.int64(17), 9)): {'bw': 29}, ((4, 7), (np.int64(2), 0)): {'bw': 17}, ((4, 7), (0, 1)): {'bw': 17}, ((4, 7), (1, 3)): {'bw': 17}, ((4, 7), (3, 8)): {'bw': 17}, ((4, 7), (8, 16)): {'bw': 17}, ((5, 6), (np.int64(25), 9)): {'bw': 35}, ((5, 6), (9, 4)): {'bw': 35}, ((5, 6), (4, 1)): {'bw': 35}, ((5, 6), (1, 0)): {'bw': 35}, ((5, 6), (0, 2)): {'bw': 35}, ((5, 6), (2, 5)): {'bw': 35}, ((5, 6), (5, 11)): {'bw': 35}, ((5, 6), (11, 27)): {'bw': 35}}",1044.0,298.0,168.0,84.0,214.0,84.0,214.0,84.0,960.0,746.0,0.28544061302681994,132329.9816846321,37772.351093889236,36.180412925181265,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -87}, 1: {'cpu': -66}, 2: {'cpu': -75}, 3: {'cpu': -78}, 4: {'cpu': -35}, 5: {'cpu': -46}, 6: {'cpu': -43}, 7: {'cpu': -44}, 8: {'cpu': -94}}, 'link_level': {(0, 2): {'bw': -305}, (1, 4): {'bw': -264}, (1, 6): {'bw': -161}, (1, 8): {'bw': -251}, (2, 3): {'bw': -211}, (2, 4): {'bw': -193}, (2, 7): {'bw': -191}, (2, 8): {'bw': -251}, (4, 7): {'bw': -211}, (5, 6): {'bw': -126}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,10.0
6,6,4,1224.0,3741.0,247440.79706408316,765787.9161140701,0.3271852445870088,0.3231192238181321,22,7,1,155.0,9414,2031,7383,0.08964589870013451,0.21138645588549454,5,211.82855231649557,155.0,5,6,True,"{0: np.int64(16), 1: np.int64(26), 2: np.int64(2), 3: np.int64(12), 4: np.int64(6)}","{(0, 2): [(np.int64(16), 8), (8, 3), (3, 1), (1, 0), (0, 2)], (0, 4): [(np.int64(16), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 6)], (1, 2): [(np.int64(26), 10), (10, 4), (4, 1), (1, 0), (0, 2)], (1, 4): [(np.int64(26), 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6)], (2, 4): [(np.int64(2), 6)], (3, 4): [(np.int64(12), 5), (5, 2), (2, 6)]}","{(0, np.int64(16)): {'cpu': 19}, (1, np.int64(26)): {'cpu': 16}, (2, np.int64(2)): {'cpu': 12}, (3, np.int64(12)): {'cpu': 3}, (4, np.int64(6)): {'cpu': 13}}","{((0, 2), (np.int64(16), 8)): {'bw': 2}, ((0, 2), (8, 3)): {'bw': 2}, ((0, 2), (3, 1)): {'bw': 2}, ((0, 2), (1, 0)): {'bw': 2}, ((0, 2), (0, 2)): {'bw': 2}, ((0, 4), (np.int64(16), 8)): {'bw': 20}, ((0, 4), (8, 3)): {'bw': 20}, ((0, 4), (3, 1)): {'bw': 20}, ((0, 4), (1, 0)): {'bw': 20}, ((0, 4), (0, 2)): {'bw': 20}, ((0, 4), (2, 6)): {'bw': 20}, ((1, 2), (np.int64(26), 10)): {'bw': 3}, ((1, 2), (10, 4)): {'bw': 3}, ((1, 2), (4, 1)): {'bw': 3}, ((1, 2), (1, 0)): {'bw': 3}, ((1, 2), (0, 2)): {'bw': 3}, ((1, 4), (np.int64(26), 10)): {'bw': 17}, ((1, 4), (10, 4)): {'bw': 17}, ((1, 4), (4, 1)): {'bw': 17}, ((1, 4), (1, 0)): {'bw': 17}, ((1, 4), (0, 2)): {'bw': 17}, ((1, 4), (2, 6)): {'bw': 17}, ((2, 4), (np.int64(2), 6)): {'bw': 44}, ((3, 4), (np.int64(12), 5)): {'bw': 38}, ((3, 4), (5, 2)): {'bw': 38}, ((3, 4), (2, 6)): {'bw': 38}}",468.0,187.0,126.0,63.0,124.0,63.0,124.0,63.0,405.0,281.0,0.3995726495726496,99135.76248411993,39611.93928318467,84.64089590424076,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -25}, 1: {'cpu': -42}, 2: {'cpu': -23}, 3: {'cpu': -53}, 4: {'cpu': -45}}, 'link_level': {(0, 2): {'bw': -174}, (0, 4): {'bw': -154}, (1, 2): {'bw': -151}, (1, 4): {'bw': -134}, (2, 4): {'bw': -176}, (3, 4): {'bw': -88}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,6.0
6,6,3,1224.0,3741.0,247440.79706408316,765787.9161140701,0.3271852445870088,0.3231192238181321,22,8,0,160.56960372207226,9452,2035,7417,0.08785298072613179,0.20775475325785087,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
7,6,3,1224.0,3741.0,247440.79706408316,765787.9161140701,0.3271852445870088,0.3231192238181321,22,9,1,181.0,9452,2035,7417,0.08785298072613179,0.20775475325785087,6,1316.109436881733,181.0,7,9,False,"{0: np.int64(11), 1: np.int64(8), 2: np.int64(4), 3: np.int64(9), 4: np.int64(3), 5: np.int64(18), 6: np.int64(30)}","{(0, 2): [(np.int64(11), 5), (5, 2), (2, 0), (0, 1), (1, 4)], (1, 2): [(np.int64(8), 3), (3, 1), (1, 4)], (1, 6): [(np.int64(8), 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 30)], (2, 3): [(np.int64(4), 9)], (2, 5): [(np.int64(4), 10), (10, 18)], (2, 6): [(np.int64(4), 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 30)], (3, 5): [(np.int64(9), 4), (4, 10), (10, 18)], (3, 6): [(np.int64(9), 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 30)], (4, 5): []}","{(0, np.int64(11)): {'cpu': 10}, (1, np.int64(8)): {'cpu': 10}, (2, np.int64(4)): {'cpu': 5}, (3, np.int64(9)): {'cpu': 10}, (4, np.int64(3)): {'cpu': 8}, (5, np.int64(18)): {'cpu': 15}, (6, np.int64(30)): {'cpu': 4}}","{((0, 2), (np.int64(11), 5)): {'bw': 22}, ((0, 2), (5, 2)): {'bw': 22}, ((0, 2), (2, 0)): {'bw': 22}, ((0, 2), (0, 1)): {'bw': 22}, ((0, 2), (1, 4)): {'bw': 22}, ((1, 2), (np.int64(8), 3)): {'bw': 37}, ((1, 2), (3, 1)): {'bw': 37}, ((1, 2), (1, 4)): {'bw': 37}, ((1, 6), (np.int64(8), 3)): {'bw': 35}, ((1, 6), (3, 1)): {'bw': 35}, ((1, 6), (1, 0)): {'bw': 35}, ((1, 6), (0, 2)): {'bw': 35}, ((1, 6), (2, 6)): {'bw': 35}, ((1, 6), (6, 14)): {'bw': 35}, ((1, 6), (14, 30)): {'bw': 35}, ((2, 3), (np.int64(4), 9)): {'bw': 30}, ((2, 5), (np.int64(4), 10)): {'bw': 7}, ((2, 5), (10, 18)): {'bw': 7}, ((2, 6), (np.int64(4), 1)): {'bw': 24}, ((2, 6), (1, 0)): {'bw': 24}, ((2, 6), (0, 2)): {'bw': 24}, ((2, 6), (2, 6)): {'bw': 24}, ((2, 6), (6, 14)): {'bw': 24}, ((2, 6), (14, 30)): {'bw': 24}, ((3, 5), (np.int64(9), 4)): {'bw': 24}, ((3, 5), (4, 10)): {'bw': 24}, ((3, 5), (10, 18)): {'bw': 24}, ((3, 6), (np.int64(9), 4)): {'bw': 47}, ((3, 6), (4, 1)): {'bw': 47}, ((3, 6), (1, 0)): {'bw': 47}, ((3, 6), (0, 2)): {'bw': 47}, ((3, 6), (2, 6)): {'bw': 47}, ((3, 6), (6, 14)): {'bw': 47}, ((3, 6), (14, 30)): {'bw': 47}}",0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -63}, 1: {'cpu': -60}, 2: {'cpu': -48}, 3: {'cpu': -84}, 4: {'cpu': -45}, 5: {'cpu': -72}, 6: {'cpu': -51}}, 'link_level': {(0, 2): {'bw': -66}, (1, 2): {'bw': -77}, (1, 6): {'bw': -77}, (2, 3): {'bw': -182}, (2, 5): {'bw': -298}, (2, 6): {'bw': -53}, (3, 5): {'bw': -158}, (3, 6): {'bw': -6}, (4, 5): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,7.0,9.0
