v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,18.0,9659,4735,4924,0.0,0.0,0,264.08780479495465,18.0,5,6,False,"{3: 13, 4: 6}","{(4, 3): [(6, 13)]}","{(3, 13): {'cpu': 37}, (4, 6): {'cpu': 26}}","{((4, 3), (6, 13)): {'bw': 57}}",0.0,0.0,290.0,145.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -45}, 4: {'cpu': -43}, 1: {'cpu': -49}}, 'link_level': {(4, 3): {'bw': -41}, (1, 3): {'bw': 100.0}, (1, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (1, 3): {}, (1, 4): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (1, 3): {'bw': 100.0}, (1, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (1, 3): {}, (1, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,3
2,1,1,153.0,153.0,210255.4724099196,210255.4724099196,1.0,1.0,3,1,1,35.0,9506,4679,4827,0.011826821541710664,0.019699431356620667,1,1374.218773921043,35.0,3,2,True,"{1: 13, 0: 6, 2: 27}","{(0, 1): [(6, 13)], (2, 1): [(27, 13)]}","{(1, 13): {'cpu': 15}, (0, 6): {'cpu': 22}, (2, 27): {'cpu': 19}}","{((0, 1), (6, 13)): {'bw': 50}, ((2, 1), (27, 13)): {'bw': 47}}",153.0,153.0,112.0,56.0,97.0,56.0,97.0,56.0,97.0,0.0,1.0,210255.4724099196,210255.4724099196,1374.218773921043,Success,0.0,"{'node_level': {'cpu': -36}, 'link_level': {'bw': -30}, 'path_level': {}}","{'node_level': {1: {'cpu': -67}, 0: {'cpu': -47}, 2: {'cpu': -36}}, 'link_level': {(0, 1): {'bw': -48}, (2, 1): {'bw': -30}}, 'path_level': {(0, 1): {}, (2, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (2, 1): {'bw': 0}}, 'path_level': {(0, 1): {}, (2, 1): {}}}",[],-30.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,3
3,1,1,153.0,153.0,210255.4724099196,210255.4724099196,1.0,1.0,3,2,1,58.0,9506,4679,4827,0.011826821541710664,0.019699431356620667,2,161.1729662852628,58.0,4,3,False,"{2: 12, 3: 5, 1: 25, 0: 2}","{(3, 2): [(5, 12)], (1, 2): [(25, 12)], (0, 3): [(2, 5)]}","{(2, 12): {'cpu': 27}, (3, 5): {'cpu': 34}, (1, 25): {'cpu': 39}, (0, 2): {'cpu': 26}}","{((3, 2), (5, 12)): {'bw': 38}, ((1, 2), (25, 12)): {'bw': 76}, ((0, 3), (2, 5)): {'bw': 73}}",0.0,0.0,252.0,126.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -27}, 'link_level': {'bw': -27}, 'path_level': {}}","{'node_level': {2: {'cpu': -61}, 3: {'cpu': -37}, 1: {'cpu': -12}, 0: {'cpu': -27}}, 'link_level': {(3, 2): {'bw': -42}, (1, 2): {'bw': -22}, (0, 3): {'bw': -27}}, 'path_level': {(3, 2): {}, (1, 2): {}, (0, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (1, 2): {'bw': 0}, (0, 3): {'bw': 0}}, 'path_level': {(3, 2): {}, (1, 2): {}, (0, 3): {}}}",[],-27.0,100.0,True,False,False,0,[],0,0.0,1.0,4.0,3.0,3
4,1,1,153.0,153.0,210255.4724099196,210255.4724099196,1.0,1.0,3,3,1,80.0,9506,4679,4827,0.011826821541710664,0.019699431356620667,3,78.49650036304767,80.0,6,6,False,"{3: 12, 2: 5}","{(2, 3): [(5, 12)]}","{(3, 12): {'cpu': 33}, (2, 5): {'cpu': 21}}","{((2, 3), (5, 12)): {'bw': 47}}",0.0,0.0,296.0,148.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -71}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -55}, 2: {'cpu': -50}, 5: {'cpu': -71}}, 'link_level': {(2, 3): {'bw': -33}, (5, 2): {'bw': -12}, (5, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (5, 2): {}, (5, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (5, 2): {'bw': 0}, (5, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (5, 2): {}, (5, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,3
5,2,2,320.0,320.0,311351.3725379221,311351.3725379221,1.0,1.0,6,4,1,98.0,9339,4634,4705,0.021330517423442497,0.04447603574329817,4,605.3646714251648,98.0,3,2,True,"{1: 12, 2: 5, 0: 25}","{(2, 1): [(5, 12)], (0, 1): [(25, 12)]}","{(1, 12): {'cpu': 13}, (2, 5): {'cpu': 21}, (0, 25): {'cpu': 11}}","{((2, 1), (5, 12)): {'bw': 52}, ((0, 1), (25, 12)): {'bw': 70}}",167.0,167.0,90.0,45.0,122.0,45.0,122.0,45.0,122.0,0.0,1.0,101095.90012800253,101095.90012800253,605.3646714251648,Success,0.0,"{'node_level': {'cpu': -40}, 'link_level': {'bw': -28}, 'path_level': {}}","{'node_level': {1: {'cpu': -75}, 2: {'cpu': -50}, 0: {'cpu': -40}}, 'link_level': {(2, 1): {'bw': -28}, (0, 1): {'bw': -28}}, 'path_level': {(2, 1): {}, (0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (0, 1): {'bw': 0}}, 'path_level': {(2, 1): {}, (0, 1): {}}}",[],-28.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,3
6,3,3,525.0,525.0,397161.4265814594,397161.4265814594,1.0,1.0,9,5,1,114.0,9134,4543,4591,0.04054910242872223,0.06762794476035738,5,418.58562948066964,114.0,3,2,True,"{0: 9, 1: 4, 2: 19}","{(1, 0): [(4, 9)], (2, 0): [(19, 9)]}","{(0, 9): {'cpu': 38}, (1, 4): {'cpu': 27}, (2, 19): {'cpu': 26}}","{((1, 0), (4, 9)): {'bw': 60}, ((2, 0), (19, 9)): {'bw': 54}}",205.0,205.0,182.0,91.0,114.0,91.0,114.0,91.0,114.0,0.0,1.0,85810.05404353728,85810.05404353728,418.58562948066964,Success,0.0,"{'node_level': {'cpu': -50}, 'link_level': {'bw': -32}, 'path_level': {}}","{'node_level': {0: {'cpu': -53}, 1: {'cpu': -23}, 2: {'cpu': -50}}, 'link_level': {(1, 0): {'bw': -21}, (2, 0): {'bw': -32}}, 'path_level': {(1, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}",[],-32.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,3
7,3,3,525.0,525.0,397161.4265814594,397161.4265814594,1.0,1.0,9,6,1,136.0,9134,4543,4591,0.04054910242872223,0.06762794476035738,6,472.8518356433432,136.0,3,3,False,"{2: 8, 1: 3}","{(1, 2): [(3, 8)]}","{(2, 8): {'cpu': 37}, (1, 3): {'cpu': 24}}","{((1, 2), (3, 8)): {'bw': 71}}",0.0,0.0,158.0,79.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -54}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -56}, 1: {'cpu': -34}, 0: {'cpu': -54}}, 'link_level': {(1, 2): {'bw': -11}, (0, 1): {'bw': -30}, (0, 2): {'bw': 100.0}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 100.0}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,3
8,3,3,525.0,525.0,397161.4265814594,397161.4265814594,1.0,1.0,9,7,1,149.0,9134,4543,4591,0.04054910242872223,0.06762794476035738,7,21.469852536087064,149.0,6,6,False,"{3: 8, 4: 3, 0: 17, 1: 18}","{(4, 3): [(3, 8)], (0, 3): [(17, 8)], (1, 3): [(18, 8)]}","{(3, 8): {'cpu': 39}, (4, 3): {'cpu': 40}, (0, 17): {'cpu': 22}, (1, 18): {'cpu': 34}}","{((4, 3), (3, 8)): {'bw': 57}, ((0, 3), (17, 8)): {'bw': 52}, ((1, 3), (18, 8)): {'bw': 50}}",0.0,0.0,368.0,184.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -54}, 4: {'cpu': -18}, 0: {'cpu': -67}, 1: {'cpu': -30}, 5: {'cpu': -49}}, 'link_level': {(4, 3): {'bw': -25}, (0, 3): {'bw': 0}, (1, 3): {'bw': -28}, (5, 0): {'bw': 100.0}, (5, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (1, 3): {}, (5, 0): {}, (5, 4): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (5, 0): {'bw': 100.0}, (5, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (1, 3): {}, (5, 0): {}, (5, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,3.0,3
8,3,3,525.0,525.0,397161.4265814594,397161.4265814594,1.0,1.0,9,8,0,158.4965003630477,9134,4543,4591,0.04054910242872223,0.06762794476035738,3,78.49650036304767,80.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
8,3,3,525.0,525.0,397161.4265814594,397161.4265814594,1.0,1.0,9,9,0,170.46985253608707,9134,4543,4591,0.04054910242872223,0.06762794476035738,7,21.469852536087064,149.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
