v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,795.0,938.0,98162.89869391063,115819.87292438763,0.847547974413646,0.847547974413646,5,0,1,12.0,16207.0,2539,13668.0,0.08173598553345385,0.04951321279554932,0,123.47534426906996,12.0,5,7,True,"{1: 0, 2: 12, 3: 13, 0: 14, 4: 15}","{(0, 1): [(12, 0), (14, 12)], (0, 2): [(14, 12)], (0, 3): [(14, 13)], (0, 4): [(12, 15), (14, 12)], (1, 2): [(0, 12)], (2, 4): [(12, 15)], (3, 4): [(13, 15)]}","{(1, 0): {'cpu': 36}, (2, 12): {'cpu': 49}, (3, 13): {'cpu': 57}, (0, 14): {'cpu': 37}, (4, 15): {'cpu': 47}}","{((0, 1), (12, 0)): {'bw': 87.0}, ((0, 1), (14, 12)): {'bw': 87.0}, ((0, 2), (14, 12)): {'bw': 117.0}, ((0, 3), (14, 13)): {'bw': 102.0}, ((0, 4), (12, 15)): {'bw': 56.0}, ((0, 4), (14, 12)): {'bw': 56.0}, ((1, 2), (0, 12)): {'bw': 45.0}, ((2, 4), (12, 15)): {'bw': 72.0}, ((3, 4), (13, 15)): {'bw': 90.0}}",938.0,795.0,452.0,226.0,569,226.0,569,226.0,712.0,143.0,0.847547974413646,115819.87292438763,98162.89869391063,104.65127792527785,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,7
2,1,1,795.0,938.0,98162.89869391063,115819.87292438763,0.847547974413646,0.847547974413646,5,1,1,20.0,16207.0,2539,13668.0,0.08173598553345385,0.04951321279554932,1,2.337215442006562,20.0,10,25,False,{},{},{},{},0,0,904.0,452.0,1955,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
2,1,1,795.0,938.0,98162.89869391063,115819.87292438763,0.847547974413646,0.847547974413646,5,2,0,22.337215442006563,16207.0,2539,13668.0,0.08173598553345385,0.04951321279554932,1,2.337215442006562,20.0,10,25,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
3,2,2,1270.0,1413.0,226651.2306882919,244308.2049187689,0.8987968860580325,0.9277266425155559,9,3,1,25.0,15732.0,2378,13354.0,0.13996383363471976,0.07134909596662031,2,270.50175156711845,25.0,5,4,True,"{2: 0, 4: 3, 1: 4, 0: 5, 3: 6}","{(0, 3): [(5, 6)], (0, 4): [(5, 3)], (1, 2): [(4, 0)], (1, 3): [(4, 6)]}","{(2, 0): {'cpu': 41}, (4, 3): {'cpu': 27}, (1, 4): {'cpu': 38}, (0, 5): {'cpu': 21}, (3, 6): {'cpu': 34}}","{((0, 3), (5, 6)): {'bw': 40.0}, ((0, 4), (5, 3)): {'bw': 92.0}, ((1, 2), (4, 0)): {'bw': 114.0}, ((1, 3), (4, 6)): {'bw': 68.0}}",475.0,475.0,322.0,161.0,314,161.0,314,161.0,314.0,0.0,1.0,128488.33199438127,128488.33199438127,270.50175156711845,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,4
4,3,3,2882.0,4356.0,894569.8244912063,1463715.4143244617,0.6616161616161617,0.611163765672353,15,4,1,33.0,12789.0,2036,10753.0,0.26365280289330917,0.25222531293463146,3,414.3415594310883,33.0,8,16,True,"{0: 1, 1: 2, 5: 3, 2: 5, 4: 7, 3: 20, 6: 21, 7: 28}","{(0, 3): [(1, 20)], (0, 4): [(1, 4), (4, 7)], (0, 6): [(1, 20), (20, 22), (22, 21)], (0, 7): [(1, 28)], (1, 2): [(2, 5)], (1, 4): [(2, 5), (5, 7)], (1, 6): [(2, 21)], (2, 3): [(0, 20), (4, 0), (5, 6), (6, 4)], (2, 5): [(5, 3)], (2, 7): [(0, 28), (4, 0), (5, 6), (6, 4)], (3, 4): [(0, 4), (1, 4), (4, 7), (20, 0), (20, 1)], (3, 6): [(20, 22), (22, 21)], (3, 7): [(0, 28), (20, 0)], (4, 5): [(5, 3), (7, 5)], (4, 6): [(2, 21), (3, 21), (5, 2), (5, 3), (7, 5)], (4, 7): [(0, 28), (4, 0), (7, 4)]}","{(0, 1): {'cpu': 50}, (1, 2): {'cpu': 41}, (5, 3): {'cpu': 29}, (2, 5): {'cpu': 46}, (4, 7): {'cpu': 47}, (3, 20): {'cpu': 38}, (6, 21): {'cpu': 49}, (7, 28): {'cpu': 42}}","{((0, 3), (1, 20)): {'bw': 55.0}, ((0, 4), (1, 4)): {'bw': 75.0}, ((0, 4), (4, 7)): {'bw': 75.0}, ((0, 6), (1, 20)): {'bw': 49.0}, ((0, 6), (20, 22)): {'bw': 49.0}, ((0, 6), (22, 21)): {'bw': 49.0}, ((0, 7), (1, 28)): {'bw': 111.0}, ((1, 2), (2, 5)): {'bw': 93.0}, ((1, 4), (2, 5)): {'bw': 101.0}, ((1, 4), (5, 7)): {'bw': 101.0}, ((1, 6), (2, 21)): {'bw': 110.0}, ((2, 3), (0, 20)): {'bw': 60.0}, ((2, 3), (4, 0)): {'bw': 60.0}, ((2, 3), (5, 6)): {'bw': 60.0}, ((2, 3), (6, 4)): {'bw': 60.0}, ((2, 5), (5, 3)): {'bw': 96.0}, ((2, 7), (0, 28)): {'bw': 61.0}, ((2, 7), (4, 0)): {'bw': 61.0}, ((2, 7), (5, 6)): {'bw': 61.0}, ((2, 7), (6, 4)): {'bw': 61.0}, ((3, 4), (0, 4)): {'bw': 10.0}, ((3, 4), (1, 4)): {'bw': 89.0}, ((3, 4), (4, 7)): {'bw': 99.0}, ((3, 4), (20, 0)): {'bw': 10.0}, ((3, 4), (20, 1)): {'bw': 89.0}, ((3, 6), (20, 22)): {'bw': 74.0}, ((3, 6), (22, 21)): {'bw': 74.0}, ((3, 7), (0, 28)): {'bw': 103.0}, ((3, 7), (20, 0)): {'bw': 103.0}, ((4, 5), (5, 3)): {'bw': 47.0}, ((4, 5), (7, 5)): {'bw': 47.0}, ((4, 6), (2, 21)): {'bw': 69.0}, ((4, 6), (3, 21)): {'bw': 17.0}, ((4, 6), (5, 2)): {'bw': 69.0}, ((4, 6), (5, 3)): {'bw': 17.0}, ((4, 6), (7, 5)): {'bw': 86.0}, ((4, 7), (0, 28)): {'bw': 50.0}, ((4, 7), (4, 0)): {'bw': 50.0}, ((4, 7), (7, 4)): {'bw': 50.0}}",2943.0,1612.0,684.0,342.0,1270,342.0,1270,342.0,2601.0,1331.0,0.5477404009514101,1219407.2094056928,667918.5938029144,226.9516118936168,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8,16
5,4,4,3976.0,7092.0,2038902.1429003174,4325592.217950904,0.5606316976875353,0.4713579182149942,22,5,1,40.0,10053.0,1797,8256.0,0.35009041591320067,0.4258692628650904,4,1046.0076036646353,40.0,7,13,True,"{1: 22, 3: 26, 0: 27, 4: 29, 5: 31, 6: 34, 2: 35}","{(0, 3): [(23, 26), (27, 23)], (0, 4): [(3, 29), (21, 3), (23, 21), (27, 23)], (0, 5): [(1, 28), (2, 29), (20, 1), (21, 2), (23, 20), (23, 21), (27, 23), (28, 31), (29, 31)], (1, 5): [(3, 29), (21, 3), (22, 21), (29, 31)], (1, 6): [(0, 28), (1, 28), (3, 29), (20, 0), (20, 1), (21, 3), (22, 20), (22, 21), (28, 31), (29, 31), (31, 34)], (2, 4): [(31, 29), (35, 31)], (2, 5): [(35, 31)], (2, 6): [(31, 34), (35, 31)], (3, 4): [(3, 29), (21, 3), (23, 21), (26, 23)], (3, 6): [(2, 29), (21, 2), (23, 21), (26, 23), (29, 31), (31, 34)], (4, 5): [(29, 31)], (4, 6): [(29, 31), (31, 34)], (5, 6): [(31, 34)]}","{(1, 22): {'cpu': 31}, (3, 26): {'cpu': 58}, (0, 27): {'cpu': 26}, (4, 29): {'cpu': 34}, (5, 31): {'cpu': 20}, (6, 34): {'cpu': 39}, (2, 35): {'cpu': 31}}","{((0, 3), (23, 26)): {'bw': 74.0}, ((0, 3), (27, 23)): {'bw': 74.0}, ((0, 4), (3, 29)): {'bw': 75.0}, ((0, 4), (21, 3)): {'bw': 75.0}, ((0, 4), (23, 21)): {'bw': 75.0}, ((0, 4), (27, 23)): {'bw': 75.0}, ((0, 5), (1, 28)): {'bw': 40.0}, ((0, 5), (2, 29)): {'bw': 6.0}, ((0, 5), (20, 1)): {'bw': 40.0}, ((0, 5), (21, 2)): {'bw': 6.0}, ((0, 5), (23, 20)): {'bw': 40.0}, ((0, 5), (23, 21)): {'bw': 6.0}, ((0, 5), (27, 23)): {'bw': 46.0}, ((0, 5), (28, 31)): {'bw': 40.0}, ((0, 5), (29, 31)): {'bw': 6.0}, ((1, 5), (3, 29)): {'bw': 40.0}, ((1, 5), (21, 3)): {'bw': 40.0}, ((1, 5), (22, 21)): {'bw': 40.0}, ((1, 5), (29, 31)): {'bw': 40.0}, ((1, 6), (0, 28)): {'bw': 58.0}, ((1, 6), (1, 28)): {'bw': 17.0}, ((1, 6), (3, 29)): {'bw': 12.0}, ((1, 6), (20, 0)): {'bw': 58.0}, ((1, 6), (20, 1)): {'bw': 17.0}, ((1, 6), (21, 3)): {'bw': 12.0}, ((1, 6), (22, 20)): {'bw': 75.0}, ((1, 6), (22, 21)): {'bw': 12.0}, ((1, 6), (28, 31)): {'bw': 75.0}, ((1, 6), (29, 31)): {'bw': 12.0}, ((1, 6), (31, 34)): {'bw': 87.0}, ((2, 4), (31, 29)): {'bw': 44.0}, ((2, 4), (35, 31)): {'bw': 44.0}, ((2, 5), (35, 31)): {'bw': 54.0}, ((2, 6), (31, 34)): {'bw': 68.0}, ((2, 6), (35, 31)): {'bw': 68.0}, ((3, 4), (3, 29)): {'bw': 70.0}, ((3, 4), (21, 3)): {'bw': 70.0}, ((3, 4), (23, 21)): {'bw': 70.0}, ((3, 4), (26, 23)): {'bw': 70.0}, ((3, 6), (2, 29)): {'bw': 54.0}, ((3, 6), (21, 2)): {'bw': 54.0}, ((3, 6), (23, 21)): {'bw': 54.0}, ((3, 6), (26, 23)): {'bw': 54.0}, ((3, 6), (29, 31)): {'bw': 54.0}, ((3, 6), (31, 34)): {'bw': 54.0}, ((4, 5), (29, 31)): {'bw': 83.0}, ((4, 6), (29, 31)): {'bw': 99.0}, ((4, 6), (31, 34)): {'bw': 99.0}, ((5, 6), (31, 34)): {'bw': 61.0}}",2736.0,1094.0,478.0,239.0,855,239.0,855,239.0,2497.0,1642.0,0.39985380116959063,2861876.8036264423,1144332.3184091111,418.25011637759906,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7,13
6,4,4,3976.0,7092.0,2038902.1429003174,4325592.217950904,0.5606316976875353,0.4713579182149942,22,6,1,45.0,10053.0,1797,8256.0,0.35009041591320067,0.4258692628650904,5,565.9576239147773,45.0,8,14,False,{},{},{},{},0,0,666.0,333.0,1170,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
7,5,5,4797.0,8705.0,2797206.624615518,5815415.7611989165,0.551062607696726,0.4809985630397715,25,7,1,52.0,8440.0,1567,6873.0,0.43327305605786615,0.5220445062586927,6,923.6351787030455,52.0,5,7,True,"{0: 15, 4: 19, 1: 28, 2: 30, 3: 32}","{(0, 1): [(0, 28), (12, 0), (13, 14), (14, 12), (15, 12), (15, 13)], (0, 4): [(15, 19)], (1, 2): [(28, 30)], (1, 3): [(28, 30), (30, 32)], (1, 4): [(0, 12), (1, 12), (12, 15), (15, 19), (28, 0), (28, 1)], (2, 3): [(30, 32)], (3, 4): [(2, 13), (13, 15), (15, 19), (29, 2), (30, 29), (32, 30)]}","{(0, 15): {'cpu': 24}, (4, 19): {'cpu': 56}, (1, 28): {'cpu': 39}, (2, 30): {'cpu': 53}, (3, 32): {'cpu': 58}}","{((0, 1), (0, 28)): {'bw': 104.0}, ((0, 1), (12, 0)): {'bw': 104.0}, ((0, 1), (13, 14)): {'bw': 11.0}, ((0, 1), (14, 12)): {'bw': 11.0}, ((0, 1), (15, 12)): {'bw': 93.0}, ((0, 1), (15, 13)): {'bw': 11.0}, ((0, 4), (15, 19)): {'bw': 114.0}, ((1, 2), (28, 30)): {'bw': 73.0}, ((1, 3), (28, 30)): {'bw': 117.0}, ((1, 3), (30, 32)): {'bw': 117.0}, ((1, 4), (0, 12)): {'bw': 18.0}, ((1, 4), (1, 12)): {'bw': 57.0}, ((1, 4), (12, 15)): {'bw': 75.0}, ((1, 4), (15, 19)): {'bw': 75.0}, ((1, 4), (28, 0)): {'bw': 18.0}, ((1, 4), (28, 1)): {'bw': 57.0}, ((2, 3), (30, 32)): {'bw': 64.0}, ((3, 4), (2, 13)): {'bw': 44.0}, ((3, 4), (13, 15)): {'bw': 44.0}, ((3, 4), (15, 19)): {'bw': 44.0}, ((3, 4), (29, 2)): {'bw': 44.0}, ((3, 4), (30, 29)): {'bw': 44.0}, ((3, 4), (32, 30)): {'bw': 44.0}}",1613.0,821.0,460.0,230.0,591,230.0,591,230.0,1383.0,792.0,0.5089894606323621,1489823.5432480124,758304.4817152004,470.12057142913847,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,7
8,5,5,4797.0,8705.0,2797206.624615518,5815415.7611989165,0.551062607696726,0.4809985630397715,25,8,1,59.0,8440.0,1567,6873.0,0.43327305605786615,0.5220445062586927,7,1302.936058750045,59.0,7,11,False,{},{},{},{},0,0,660.0,330.0,837,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
9,5,5,4797.0,8705.0,2797206.624615518,5815415.7611989165,0.551062607696726,0.4809985630397715,25,9,1,69.0,8440.0,1567,6873.0,0.43327305605786615,0.5220445062586927,8,1416.0918630331812,69.0,6,8,False,{},{},{},{},0,0,548.0,274.0,657,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
