acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,avg_solving_time,min_solving_time,max_solving_time,std_solving_time,avg_solving_time_success,avg_solving_time_failure,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.605,0.26768450214091055,0.323922244472224,2459.2099981605006,121,0,0,0,71037.0,22974.0,11398438.34147392,35188810.08016516,0.323408927741881,4635.0,4.95663430420712,15.32621359223301,6543,377,5928,18,0.0,-inf,0.0,6.861434733867645,2.1412711143493652,19.322439193725586,3.2793097789814145,6.956048208819933,6.7165204241305965,ga_meta,0,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_0,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_0,ga_meta_fat_tree_seed_0,20251116T100317,1372.8302340507507
