v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
1,1,1,303.0,1014.0,8464.31337992964,28326.118043724928,0.2988165680473373,0.2988165680473373,7,0,1,22.0,4051.0,664,3387.0,0.07520891364902504,0.22084195997239475,0,27.93502765653346,22.0,7,8,True,"{6: 15, 3: 17, 1: 18, 2: 23, 5: 24, 0: 25, 4: 26}","{(0, 3): [(9, 17), (25, 9)], (0, 4): [(4, 10), (9, 4), (10, 26), (25, 9)], (0, 6): [(1, 3), (3, 7), (4, 1), (7, 15), (9, 4), (25, 9)], (1, 3): [(4, 9), (9, 17), (10, 4), (18, 10)], (1, 4): [(10, 26), (18, 10)], (2, 4): [(1, 4), (3, 1), (4, 10), (7, 3), (10, 26), (23, 7)], (3, 4): [(4, 10), (9, 4), (10, 26), (17, 9)], (5, 6): [(3, 7), (7, 15), (8, 3), (24, 8)]}","{(6, 15): {'cpu': 7}, (3, 17): {'cpu': 1}, (1, 18): {'cpu': 3}, (2, 23): {'cpu': 3}, (5, 24): {'cpu': 4}, (0, 25): {'cpu': 17}, (4, 26): {'cpu': 19}}","{((0, 3), (9, 17)): {'bw': 42.0}, ((0, 3), (25, 9)): {'bw': 42.0}, ((0, 4), (4, 10)): {'bw': 10.0}, ((0, 4), (9, 4)): {'bw': 10.0}, ((0, 4), (10, 26)): {'bw': 10.0}, ((0, 4), (25, 9)): {'bw': 10.0}, ((0, 6), (1, 3)): {'bw': 29.0}, ((0, 6), (3, 7)): {'bw': 29.0}, ((0, 6), (4, 1)): {'bw': 29.0}, ((0, 6), (7, 15)): {'bw': 29.0}, ((0, 6), (9, 4)): {'bw': 29.0}, ((0, 6), (25, 9)): {'bw': 29.0}, ((1, 3), (4, 9)): {'bw': 49.0}, ((1, 3), (9, 17)): {'bw': 49.0}, ((1, 3), (10, 4)): {'bw': 49.0}, ((1, 3), (18, 10)): {'bw': 49.0}, ((1, 4), (10, 26)): {'bw': 29.0}, ((1, 4), (18, 10)): {'bw': 29.0}, ((2, 4), (1, 4)): {'bw': 24.0}, ((2, 4), (3, 1)): {'bw': 24.0}, ((2, 4), (4, 10)): {'bw': 24.0}, ((2, 4), (7, 3)): {'bw': 24.0}, ((2, 4), (10, 26)): {'bw': 24.0}, ((2, 4), (23, 7)): {'bw': 24.0}, ((3, 4), (4, 10)): {'bw': 50.0}, ((3, 4), (9, 4)): {'bw': 50.0}, ((3, 4), (10, 26)): {'bw': 50.0}, ((3, 4), (17, 9)): {'bw': 50.0}, ((5, 6), (3, 7)): {'bw': 16.0}, ((5, 6), (7, 15)): {'bw': 16.0}, ((5, 6), (8, 3)): {'bw': 16.0}, ((5, 6), (24, 8)): {'bw': 16.0}}",1014.0,303.0,108.0,54.0,249.0,54.0,249.0,54.0,960.0,711.0,0.2988165680473373,28326.118043724928,8464.31337992964,8.34744909263278,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.185056924819946,7.0,8.0
2,2,2,341.0,1052.0,12703.958321368384,32565.762985163674,0.32414448669201523,0.3901016637367305,8,1,1,49.0,4013.0,660,3353.0,0.0807799442896936,0.22866344605475042,1,111.56960372207224,49.0,2,1,True,"{0: 7, 1: 23}","{(0, 1): [(7, 23)]}","{(0, 7): {'cpu': 0}, (1, 23): {'cpu': 4}}","{((0, 1), (7, 23)): {'bw': 34.0}}",38.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,34.0,0.0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.06285285949707031,2.0,1.0
2,2,1,341.0,1052.0,12703.958321368384,32565.762985163674,0.32414448669201523,0.3901016637367305,8,2,0,49.935027656533464,5027.0,714,4313.0,0.005571030640668551,0.007821486082355666,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
3,3,2,542.0,1649.0,14582.853133758059,38146.36101002256,0.3286840509399636,0.3822868747539658,9,3,1,68.0,4430.0,677,3753.0,0.057103064066852394,0.1366459627329193,2,9.347735385023263,68.0,5,6,True,"{3: 15, 0: 16, 4: 23, 1: 24, 2: 25}","{(0, 1): [(8, 24), (16, 8)], (0, 3): [(3, 7), (7, 15), (8, 3), (16, 8)], (1, 3): [(3, 7), (7, 15), (8, 3), (24, 8)], (1, 4): [(3, 7), (7, 23), (8, 3), (24, 8)], (2, 4): [(1, 3), (3, 7), (4, 1), (7, 23), (9, 4), (25, 9)], (3, 4): [(7, 23), (15, 7)]}","{(3, 15): {'cpu': 2}, (0, 16): {'cpu': 13}, (4, 23): {'cpu': 19}, (1, 24): {'cpu': 1}, (2, 25): {'cpu': 2}}","{((0, 1), (8, 24)): {'bw': 12.0}, ((0, 1), (16, 8)): {'bw': 12.0}, ((0, 3), (3, 7)): {'bw': 30.0}, ((0, 3), (7, 15)): {'bw': 30.0}, ((0, 3), (8, 3)): {'bw': 30.0}, ((0, 3), (16, 8)): {'bw': 30.0}, ((1, 3), (3, 7)): {'bw': 39.0}, ((1, 3), (7, 15)): {'bw': 39.0}, ((1, 3), (8, 3)): {'bw': 39.0}, ((1, 3), (24, 8)): {'bw': 39.0}, ((1, 4), (3, 7)): {'bw': 21.0}, ((1, 4), (7, 23)): {'bw': 21.0}, ((1, 4), (8, 3)): {'bw': 21.0}, ((1, 4), (24, 8)): {'bw': 21.0}, ((2, 4), (1, 3)): {'bw': 13.0}, ((2, 4), (3, 7)): {'bw': 13.0}, ((2, 4), (4, 1)): {'bw': 13.0}, ((2, 4), (7, 23)): {'bw': 13.0}, ((2, 4), (9, 4)): {'bw': 13.0}, ((2, 4), (25, 9)): {'bw': 13.0}, ((3, 4), (7, 23)): {'bw': 49.0}, ((3, 4), (15, 7)): {'bw': 49.0}}",597.0,201.0,74.0,37.0,164.0,37.0,164.0,37.0,560.0,396.0,0.33668341708542715,5580.5980248588885,1878.894812389676,3.147227491439993,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.119546890258789,5.0,6.0
3,3,1,542.0,1649.0,14582.853133758059,38146.36101002256,0.3286840509399636,0.3822868747539658,9,4,0,77.34773538502327,5027.0,714,4313.0,0.005571030640668551,0.007821486082355666,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
4,4,2,739.0,2038.0,170056.50668700924,345147.6363004526,0.36261040235525027,0.4927065661228353,10,5,1,105.0,4638.0,665,3973.0,0.07381615598885793,0.08603634690591211,3,789.206363214473,105.0,5,5,True,"{3: 9, 2: 17, 4: 18, 0: 25, 1: 26}","{(0, 2): [(9, 17), (25, 9)], (0, 4): [(4, 10), (9, 4), (10, 18), (25, 9)], (1, 4): [(10, 18), (26, 10)], (2, 3): [(17, 9)], (2, 4): [(4, 10), (9, 4), (10, 18), (17, 9)]}","{(3, 9): {'cpu': 0}, (2, 17): {'cpu': 17}, (4, 18): {'cpu': 1}, (0, 25): {'cpu': 19}, (1, 26): {'cpu': 12}}","{((0, 2), (9, 17)): {'bw': 36.0}, ((0, 2), (25, 9)): {'bw': 36.0}, ((0, 4), (4, 10)): {'bw': 10.0}, ((0, 4), (9, 4)): {'bw': 10.0}, ((0, 4), (10, 18)): {'bw': 10.0}, ((0, 4), (25, 9)): {'bw': 10.0}, ((1, 4), (10, 18)): {'bw': 42.0}, ((1, 4), (26, 10)): {'bw': 42.0}, ((2, 3), (17, 9)): {'bw': 32.0}, ((2, 4), (4, 10)): {'bw': 28.0}, ((2, 4), (9, 4)): {'bw': 28.0}, ((2, 4), (10, 18)): {'bw': 28.0}, ((2, 4), (17, 9)): {'bw': 28.0}}",389.0,197.0,98.0,49.0,148.0,49.0,148.0,49.0,340.0,192.0,0.506426735218509,307001.27529043,155473.65355325118,399.67520193637836,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.163450002670288,5.0,5.0
5,5,3,1037.0,3068.0,207828.85778089848,475703.078000808,0.33800521512385917,0.43688777178890875,14,6,1,131.0,3608.0,581,3027.0,0.19080779944289694,0.30365769496204276,4,126.75285601976255,131.0,9,10,True,"{1: 15, 5: 16, 4: 18, 2: 19, 8: 20, 0: 22, 6: 23, 7: 26, 3: 27}","{(0, 2): [(2, 5), (5, 11), (6, 2), (11, 19), (14, 6), (22, 14)], (1, 4): [(1, 4), (3, 1), (4, 10), (7, 3), (10, 18), (15, 7)], (1, 6): [(7, 23), (15, 7)], (1, 8): [(0, 2), (1, 0), (2, 5), (3, 1), (5, 12), (7, 3), (12, 20), (15, 7)], (2, 3): [(11, 27), (19, 11)], (2, 4): [(0, 1), (1, 4), (2, 0), (4, 10), (5, 2), (10, 18), (11, 5), (19, 11)], (2, 7): [(0, 1), (1, 4), (2, 0), (4, 10), (5, 2), (10, 26), (11, 5), (19, 11)], (2, 8): [(5, 12), (11, 5), (12, 20), (19, 11)], (4, 7): [(10, 26), (18, 10)], (5, 6): [(3, 7), (7, 23), (8, 3), (16, 8)]}","{(1, 15): {'cpu': 1}, (5, 16): {'cpu': 17}, (4, 18): {'cpu': 15}, (2, 19): {'cpu': 13}, (8, 20): {'cpu': 6}, (0, 22): {'cpu': 2}, (6, 23): {'cpu': 4}, (7, 26): {'cpu': 7}, (3, 27): {'cpu': 19}}","{((0, 2), (2, 5)): {'bw': 9.0}, ((0, 2), (5, 11)): {'bw': 9.0}, ((0, 2), (6, 2)): {'bw': 9.0}, ((0, 2), (11, 19)): {'bw': 9.0}, ((0, 2), (14, 6)): {'bw': 9.0}, ((0, 2), (22, 14)): {'bw': 9.0}, ((1, 4), (1, 4)): {'bw': 15.0}, ((1, 4), (3, 1)): {'bw': 15.0}, ((1, 4), (4, 10)): {'bw': 15.0}, ((1, 4), (7, 3)): {'bw': 15.0}, ((1, 4), (10, 18)): {'bw': 15.0}, ((1, 4), (15, 7)): {'bw': 15.0}, ((1, 6), (7, 23)): {'bw': 18.0}, ((1, 6), (15, 7)): {'bw': 18.0}, ((1, 8), (0, 2)): {'bw': 29.0}, ((1, 8), (1, 0)): {'bw': 29.0}, ((1, 8), (2, 5)): {'bw': 29.0}, ((1, 8), (3, 1)): {'bw': 29.0}, ((1, 8), (5, 12)): {'bw': 29.0}, ((1, 8), (7, 3)): {'bw': 29.0}, ((1, 8), (12, 20)): {'bw': 29.0}, ((1, 8), (15, 7)): {'bw': 29.0}, ((2, 3), (11, 27)): {'bw': 42.0}, ((2, 3), (19, 11)): {'bw': 42.0}, ((2, 4), (0, 1)): {'bw': 18.0}, ((2, 4), (1, 4)): {'bw': 18.0}, ((2, 4), (2, 0)): {'bw': 18.0}, ((2, 4), (4, 10)): {'bw': 18.0}, ((2, 4), (5, 2)): {'bw': 18.0}, ((2, 4), (10, 18)): {'bw': 18.0}, ((2, 4), (11, 5)): {'bw': 18.0}, ((2, 4), (19, 11)): {'bw': 18.0}, ((2, 7), (0, 1)): {'bw': 2.0}, ((2, 7), (1, 4)): {'bw': 2.0}, ((2, 7), (2, 0)): {'bw': 2.0}, ((2, 7), (4, 10)): {'bw': 2.0}, ((2, 7), (5, 2)): {'bw': 2.0}, ((2, 7), (10, 26)): {'bw': 2.0}, ((2, 7), (11, 5)): {'bw': 2.0}, ((2, 7), (19, 11)): {'bw': 2.0}, ((2, 8), (5, 12)): {'bw': 29.0}, ((2, 8), (11, 5)): {'bw': 29.0}, ((2, 8), (12, 20)): {'bw': 29.0}, ((2, 8), (19, 11)): {'bw': 29.0}, ((4, 7), (10, 26)): {'bw': 17.0}, ((4, 7), (18, 10)): {'bw': 17.0}, ((5, 6), (3, 7)): {'bw': 35.0}, ((5, 6), (7, 23)): {'bw': 35.0}, ((5, 6), (8, 3)): {'bw': 35.0}, ((5, 6), (16, 8)): {'bw': 35.0}}",1030.0,298.0,168.0,84.0,214.0,84.0,214.0,84.0,946.0,732.0,0.28932038834951457,130555.44170035543,37772.351093889236,36.672185528047805,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.204648971557617,9.0,10.0
6,6,4,1224.0,3579.0,247440.79706408316,583947.4682345373,0.34199497066219614,0.4237381109163415,17,7,1,155.0,3097.0,518,2579.0,0.2785515320334262,0.40671727628249366,5,211.82855231649557,155.0,5,6,True,"{1: 20, 4: 21, 3: 22, 2: 29, 0: 30}","{(0, 2): [(6, 13), (13, 29), (14, 6), (30, 14)], (0, 4): [(6, 13), (13, 21), (14, 6), (30, 14)], (1, 2): [(2, 6), (5, 2), (6, 13), (12, 5), (13, 29), (20, 12)], (1, 4): [(2, 6), (5, 2), (6, 13), (12, 5), (13, 21), (20, 12)], (2, 4): [(13, 21), (29, 13)], (3, 4): [(6, 13), (13, 21), (14, 6), (22, 14)]}","{(1, 20): {'cpu': 16}, (4, 21): {'cpu': 13}, (3, 22): {'cpu': 3}, (2, 29): {'cpu': 12}, (0, 30): {'cpu': 19}}","{((0, 2), (6, 13)): {'bw': 2.0}, ((0, 2), (13, 29)): {'bw': 2.0}, ((0, 2), (14, 6)): {'bw': 2.0}, ((0, 2), (30, 14)): {'bw': 2.0}, ((0, 4), (6, 13)): {'bw': 20.0}, ((0, 4), (13, 21)): {'bw': 20.0}, ((0, 4), (14, 6)): {'bw': 20.0}, ((0, 4), (30, 14)): {'bw': 20.0}, ((1, 2), (2, 6)): {'bw': 3.0}, ((1, 2), (5, 2)): {'bw': 3.0}, ((1, 2), (6, 13)): {'bw': 3.0}, ((1, 2), (12, 5)): {'bw': 3.0}, ((1, 2), (13, 29)): {'bw': 3.0}, ((1, 2), (20, 12)): {'bw': 3.0}, ((1, 4), (2, 6)): {'bw': 17.0}, ((1, 4), (5, 2)): {'bw': 17.0}, ((1, 4), (6, 13)): {'bw': 17.0}, ((1, 4), (12, 5)): {'bw': 17.0}, ((1, 4), (13, 21)): {'bw': 17.0}, ((1, 4), (20, 12)): {'bw': 17.0}, ((2, 4), (13, 21)): {'bw': 44.0}, ((2, 4), (29, 13)): {'bw': 44.0}, ((3, 4), (6, 13)): {'bw': 38.0}, ((3, 4), (13, 21)): {'bw': 38.0}, ((3, 4), (14, 6)): {'bw': 38.0}, ((3, 4), (22, 14)): {'bw': 38.0}}",511.0,187.0,126.0,63.0,124.0,63.0,124.0,63.0,448.0,324.0,0.3659491193737769,108244.39023372924,39611.93928318467,77.51847217844359,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.358376979827881,5.0,6.0
6,6,3,1224.0,3579.0,247440.79706408316,583947.4682345373,0.34199497066219614,0.4237381109163415,17,8,0,160.56960372207226,3135.0,522,2613.0,0.27298050139275765,0.398895790200138,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
7,6,3,1224.0,3579.0,247440.79706408316,583947.4682345373,0.34199497066219614,0.4237381109163415,17,9,1,181.0,3135.0,522,2613.0,0.27298050139275765,0.398895790200138,6,1316.109436881733,181.0,7,9,False,{},{},{},{},0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.065774917602539,0.0,0.0
