acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
1.0,0.9022118788643839,0.8227692029863384,810.0708895259775,300,0,0,0,26722.0,22440.0,11448731.881670639,13914876.541460363,0.8397575031808996,14133.0,1.5877732965400126,1.8907521403806693,15722,2414,13292,16,0.0,-inf,0.0,rw_rank_bfs,4,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_4,dataset/v_nets/300-[2-5]-random-500-0.02-cpu_[0-15]-bw_[0-30]-seed_4,Luisas-MacBook-Air.local-20251201T072838-8636,20251201T072838,0.6765518188476562
